Disease,PathwayID,PathwayName,GeneID,GeneSymbol,SNPs,TotalSNPs,FoldHit
Parkinson Disease,R-HSA-5602358,Diseases associated with the TLR signaling cascade,7099,TLR4,4,7,1.09193704280396
Parkinson Disease,R-HSA-5607764,CLEC7A (Dectin-1) signaling,3553,IL1B,2,3,1.07092239516962
Parkinson Disease,R-HSA-5607764,CLEC7A (Dectin-1) signaling,5698,PSMB9,1,3,1.07874883286648
Parkinson Disease,R-HSA-5620971,Pyroptosis,7157,TP53,2,5,0.9665382047167
Parkinson Disease,R-HSA-5620971,Pyroptosis,836,CASP3,1,5,1.02209051768026
Parkinson Disease,R-HSA-5620971,Pyroptosis,3553,IL1B,2,5,1.07092239516962
Parkinson Disease,R-HSA-5621481,C-type lectin receptors (CLRs),3553,IL1B,2,3,1.07092239516962
Parkinson Disease,R-HSA-5621481,C-type lectin receptors (CLRs),5698,PSMB9,1,3,1.07874883286648
Parkinson Disease,R-HSA-5628897,TP53 Regulates Metabolic Genes,7157,TP53,2,8,0.9665382047167
Parkinson Disease,R-HSA-5628897,TP53 Regulates Metabolic Genes,207,AKT1,4,8,1.09855101945582
Parkinson Disease,R-HSA-5628897,TP53 Regulates Metabolic Genes,5728,PTEN,2,8,1.14320209941617
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,207,AKT1,4,33,1.09855101945582
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,351,APP,5,33,1.02566287822787
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,3312,HSPA8,1,33,1.10870178880544
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,948,CD36,1,33,1.07610615272826
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,335,APOA1,1,33,1.09249183913904
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,6456,SH3GL2,3,33,0.75188195507655
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,3949,LDLR,1,33,1.08413750696382
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,9026,HIP1R,1,33,0.995555555555556
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,348,APOE,1,33,0.982336332604342
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,1121,CHM,1,33,1.41859037448125
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,10133,OPTN,1,33,1.36293781918634
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,116442,RAB39B,1,33,1.36293781918634
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,8867,SYNJ1,1,33,1.41859037448125
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,7018,TF,2,33,1.55526539945415
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,8398,PLA2G6,3,33,4.82449009324009
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,29979,UBQLN1,1,33,1.63912554292217
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,4905,NSF,4,33,1.35065674190659
Parkinson Disease,R-HSA-5653656,Vesicle-mediated transport,10228,STX6,1,33,1.35065674190659
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2099,ESR1,3,24,0.919638509748268
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2100,ESR2,3,24,0.970898516778605
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,207,AKT1,4,24,1.09855101945582
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,5664,PSEN2,1,24,1
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,5728,PTEN,2,24,1.14320209941617
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2064,ERBB2,1,24,1.06781191478096
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2932,GSK3B,3,24,1.21038002111828
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,5293,PIK3CD,1,24,1.01772010884646
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,4000,LMNA,1,24,1.11341105448761
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,7415,VCP,3,24,1.0634660649902
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,5698,PSMB9,1,24,1.07874883286648
Parkinson Disease,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,83464,APH1B,1,24,4.82449009324009
Parkinson Disease,R-HSA-5663205,Infectious disease,4780,NFE2L2,6,50,0.897809968820817
Parkinson Disease,R-HSA-5663205,Infectious disease,8678,BECN1,1,50,1.17701036320788
Parkinson Disease,R-HSA-5663205,Infectious disease,207,AKT1,4,50,1.09855101945582
Parkinson Disease,R-HSA-5663205,Infectious disease,351,APP,5,50,1.02566287822787
Parkinson Disease,R-HSA-5663205,Infectious disease,3162,HMOX1,2,50,1.16629967428202
Parkinson Disease,R-HSA-5663205,Infectious disease,3569,IL6,1,50,1.01028726548962
Parkinson Disease,R-HSA-5663205,Infectious disease,7422,VEGFA,3,50,1.10101621893518
Parkinson Disease,R-HSA-5663205,Infectious disease,2932,GSK3B,3,50,1.21038002111828
Parkinson Disease,R-HSA-5663205,Infectious disease,3553,IL1B,2,50,1.07092239516962
Parkinson Disease,R-HSA-5663205,Infectious disease,4843,NOS2,2,50,1.10182066808631
Parkinson Disease,R-HSA-5663205,Infectious disease,6456,SH3GL2,3,50,0.75188195507655
Parkinson Disease,R-HSA-5663205,Infectious disease,7097,TLR2,2,50,0.930702900427277
Parkinson Disease,R-HSA-5663205,Infectious disease,7852,CXCR4,2,50,1.15778943988906
Parkinson Disease,R-HSA-5663205,Infectious disease,6616,SNAP25,1,50,1.12344077072603
Parkinson Disease,R-HSA-5663205,Infectious disease,7415,VCP,3,50,1.0634660649902
Parkinson Disease,R-HSA-5663205,Infectious disease,3605,IL17A,2,50,0.827584537957124
Parkinson Disease,R-HSA-5663205,Infectious disease,1312,COMT,6,50,1.36321405897449
Parkinson Disease,R-HSA-5663205,Infectious disease,5698,PSMB9,1,50,1.07874883286648
Parkinson Disease,R-HSA-5663205,Infectious disease,3921,RPSA,1,50,1.28399262329373
Parkinson Disease,R-HSA-5673001,RAF/MAP kinase cascade,2902,GRIN1,2,6,0.719331327003954
Parkinson Disease,R-HSA-5673001,RAF/MAP kinase cascade,2064,ERBB2,1,6,1.06781191478096
Parkinson Disease,R-HSA-5673001,RAF/MAP kinase cascade,1740,DLG2,2,6,0.86963749105046
Parkinson Disease,R-HSA-5673001,RAF/MAP kinase cascade,5698,PSMB9,1,6,1.07874883286648
Parkinson Disease,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,207,AKT1,4,7,1.09855101945582
Parkinson Disease,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,2932,GSK3B,3,7,1.21038002111828
Parkinson Disease,R-HSA-5675482,Regulation of necroptotic cell death,5071,PRKN,20,20,1.02170330803321
Parkinson Disease,R-HSA-5683057,MAPK family signaling cascades,2902,GRIN1,2,8,0.719331327003954
Parkinson Disease,R-HSA-5683057,MAPK family signaling cascades,3569,IL6,1,8,1.01028726548962
Parkinson Disease,R-HSA-5683057,MAPK family signaling cascades,2064,ERBB2,1,8,1.06781191478096
Parkinson Disease,R-HSA-5683057,MAPK family signaling cascades,1740,DLG2,2,8,0.86963749105046
Parkinson Disease,R-HSA-5683057,MAPK family signaling cascades,5698,PSMB9,1,8,1.07874883286648
Parkinson Disease,R-HSA-5683057,MAPK family signaling cascades,3337,DNAJB1,1,8,1.06180240769003
Parkinson Disease,R-HSA-5684996,MAPK1/MAPK3 signaling,2902,GRIN1,2,7,0.719331327003954
Parkinson Disease,R-HSA-5684996,MAPK1/MAPK3 signaling,3569,IL6,1,7,1.01028726548962
Parkinson Disease,R-HSA-5684996,MAPK1/MAPK3 signaling,2064,ERBB2,1,7,1.06781191478096
Parkinson Disease,R-HSA-5684996,MAPK1/MAPK3 signaling,1740,DLG2,2,7,0.86963749105046
Parkinson Disease,R-HSA-5684996,MAPK1/MAPK3 signaling,5698,PSMB9,1,7,1.07874883286648
Parkinson Disease,R-HSA-5686938,Regulation of TLR by endogenous ligand,948,CD36,1,7,1.07610615272826
Parkinson Disease,R-HSA-5686938,Regulation of TLR by endogenous ligand,7097,TLR2,2,7,0.930702900427277
Parkinson Disease,R-HSA-5686938,Regulation of TLR by endogenous ligand,7099,TLR4,4,7,1.09193704280396
Parkinson Disease,R-HSA-5687128,MAPK6/MAPK4 signaling,5698,PSMB9,1,2,1.07874883286648
Parkinson Disease,R-HSA-5687128,MAPK6/MAPK4 signaling,3337,DNAJB1,1,2,1.06180240769003
Parkinson Disease,R-HSA-5688426,Deubiquitination,2099,ESR1,3,42,0.919638509748268
Parkinson Disease,R-HSA-5688426,Deubiquitination,8678,BECN1,1,42,1.17701036320788
Parkinson Disease,R-HSA-5688426,Deubiquitination,7157,TP53,2,42,0.9665382047167
Parkinson Disease,R-HSA-5688426,Deubiquitination,5728,PTEN,2,42,1.14320209941617
Parkinson Disease,R-HSA-5688426,Deubiquitination,114548,NLRP3,2,42,1.08638388210909
Parkinson Disease,R-HSA-5688426,Deubiquitination,5071,PRKN,20,42,1.02170330803321
Parkinson Disease,R-HSA-5688426,Deubiquitination,7345,UCHL1,4,42,1.20204754357436
Parkinson Disease,R-HSA-5688426,Deubiquitination,7416,VDAC1,1,42,1.11471512523516
Parkinson Disease,R-HSA-5688426,Deubiquitination,7415,VCP,3,42,1.0634660649902
Parkinson Disease,R-HSA-5688426,Deubiquitination,5698,PSMB9,1,42,1.07874883286648
Parkinson Disease,R-HSA-5688426,Deubiquitination,55777,MBD5,1,42,4.82449009324009
Parkinson Disease,R-HSA-5688426,Deubiquitination,64127,NOD2,2,42,1.35065674190659
Parkinson Disease,R-HSA-5689880,Ub-specific processing proteases,8678,BECN1,1,7,1.17701036320788
Parkinson Disease,R-HSA-5689880,Ub-specific processing proteases,7157,TP53,2,7,0.9665382047167
Parkinson Disease,R-HSA-5689880,Ub-specific processing proteases,5728,PTEN,2,7,1.14320209941617
Parkinson Disease,R-HSA-5689880,Ub-specific processing proteases,7416,VDAC1,1,7,1.11471512523516
Parkinson Disease,R-HSA-5689880,Ub-specific processing proteases,5698,PSMB9,1,7,1.07874883286648
Parkinson Disease,R-HSA-597592,Post-translational protein modification,1435,CSF1,1,93,0.973875585104604
Parkinson Disease,R-HSA-597592,Post-translational protein modification,4780,NFE2L2,6,93,0.897809968820817
Parkinson Disease,R-HSA-597592,Post-translational protein modification,2099,ESR1,3,93,0.919638509748268
Parkinson Disease,R-HSA-597592,Post-translational protein modification,7421,VDR,8,93,0.94491016063905
Parkinson Disease,R-HSA-597592,Post-translational protein modification,8678,BECN1,1,93,1.17701036320788
Parkinson Disease,R-HSA-597592,Post-translational protein modification,7157,TP53,2,93,0.9665382047167
Parkinson Disease,R-HSA-597592,Post-translational protein modification,351,APP,5,93,1.02566287822787
Parkinson Disease,R-HSA-597592,Post-translational protein modification,1029,CDKN2A,3,93,1.03258327535265
Parkinson Disease,R-HSA-597592,Post-translational protein modification,3312,HSPA8,1,93,1.10870178880544
Parkinson Disease,R-HSA-597592,Post-translational protein modification,3569,IL6,1,93,1.01028726548962
Parkinson Disease,R-HSA-597592,Post-translational protein modification,9037,SEMA5A,2,93,0.997777777777778
Parkinson Disease,R-HSA-597592,Post-translational protein modification,4929,NR4A2,2,93,0.882065160170151
Parkinson Disease,R-HSA-597592,Post-translational protein modification,5728,PTEN,2,93,1.14320209941617
Parkinson Disease,R-HSA-597592,Post-translational protein modification,6256,RXRA,1,93,0.881231576462862
Parkinson Disease,R-HSA-597592,Post-translational protein modification,1789,DNMT3B,3,93,1.23428573587091
Parkinson Disease,R-HSA-597592,Post-translational protein modification,11315,PARK7,8,93,1.23956373824073
Parkinson Disease,R-HSA-597592,Post-translational protein modification,335,APOA1,1,93,1.09249183913904
Parkinson Disease,R-HSA-597592,Post-translational protein modification,5071,PRKN,20,93,1.02170330803321
Parkinson Disease,R-HSA-597592,Post-translational protein modification,7345,UCHL1,4,93,1.20204754357436
Parkinson Disease,R-HSA-597592,Post-translational protein modification,7416,VDAC1,1,93,1.11471512523516
Parkinson Disease,R-HSA-597592,Post-translational protein modification,10891,PPARGC1A,3,93,1.13418762416497
Parkinson Disease,R-HSA-597592,Post-translational protein modification,8934,RAB29,3,93,1.03441528142316
Parkinson Disease,R-HSA-597592,Post-translational protein modification,7415,VCP,3,93,1.0634660649902
Parkinson Disease,R-HSA-597592,Post-translational protein modification,348,APOE,1,93,0.982336332604342
Parkinson Disease,R-HSA-597592,Post-translational protein modification,5698,PSMB9,1,93,1.07874883286648
Parkinson Disease,R-HSA-597592,Post-translational protein modification,1121,CHM,1,93,1.41859037448125
Parkinson Disease,R-HSA-597592,Post-translational protein modification,7018,TF,2,93,1.55526539945415
Parkinson Disease,R-HSA-597592,Post-translational protein modification,4905,NSF,4,93,1.35065674190659
Parkinson Disease,R-HSA-622312,Inflammasomes,351,APP,5,10,1.02566287822787
Parkinson Disease,R-HSA-622312,Inflammasomes,3162,HMOX1,2,10,1.16629967428202
Parkinson Disease,R-HSA-622312,Inflammasomes,114548,NLRP3,2,10,1.08638388210909
Parkinson Disease,R-HSA-622312,Inflammasomes,22861,NLRP1,1,10,1.36293781918634
Parkinson Disease,R-HSA-6783783,Interleukin-10 signaling,1435,CSF1,1,8,0.973875585104604
Parkinson Disease,R-HSA-6783783,Interleukin-10 signaling,3569,IL6,1,8,1.01028726548962
Parkinson Disease,R-HSA-6783783,Interleukin-10 signaling,3383,ICAM1,2,8,1.15127969162916
Parkinson Disease,R-HSA-6783783,Interleukin-10 signaling,6352,CCL5,1,8,1.11437401474826
Parkinson Disease,R-HSA-6783783,Interleukin-10 signaling,3553,IL1B,2,8,1.07092239516962
Parkinson Disease,R-HSA-6783783,Interleukin-10 signaling,729230,CCR2,1,8,1.54205260687408
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,7157,TP53,2,25,0.9665382047167
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,207,AKT1,4,25,1.09855101945582
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,3162,HMOX1,2,25,1.16629967428202
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,3312,HSPA8,1,25,1.10870178880544
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,3569,IL6,1,25,1.01028726548962
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,7422,VEGFA,3,25,1.10101621893518
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,3383,ICAM1,2,25,1.15127969162916
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,4128,MAOA,2,25,1.09015722989646
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,4318,MMP9,1,25,1.04006872690369
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,948,CD36,1,25,1.07610615272826
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,3553,IL1B,2,25,1.07092239516962
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,4843,NOS2,2,25,1.10182066808631
Parkinson Disease,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,3605,IL17A,2,25,0.827584537957124
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,847,CAT,1,21,0.981205006351098
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,1508,CTSB,1,21,0.953023877991738
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,1509,CTSD,1,21,1.31623819837344
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,3312,HSPA8,1,21,1.10603359792668
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,4318,MMP9,1,21,1.01902368594514
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,948,CD36,1,21,1.06855927968277
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,2950,GSTP1,2,21,1.02739641028839
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,7097,TLR2,2,21,0.94948352740931
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,6616,SNAP25,1,21,1.12058986952476
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,7415,VCP,3,21,1.0978559381985
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,3163,HMOX2,2,21,1.33179617443395
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,26,AOC1,1,21,1.47871487725525
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,2896,GRN,3,21,0.759820077109168
Parkinson Disease,R-HSA-6798695,Neutrophil degranulation,8566,PDXK,1,21,1.14782762094382
Parkinson Disease,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,4000,LMNA,1,1,1.11341105448761
Parkinson Disease,R-HSA-6802957,Oncogenic MAPK signaling,4000,LMNA,1,1,1.11341105448761
Parkinson Disease,R-HSA-6804757,Regulation of TP53 Degradation,7157,TP53,2,9,0.9665382047167
Parkinson Disease,R-HSA-6804757,Regulation of TP53 Degradation,207,AKT1,4,9,1.09855101945582
Parkinson Disease,R-HSA-6804757,Regulation of TP53 Degradation,1029,CDKN2A,3,9,1.03258327535265
Parkinson Disease,R-HSA-6806003,Regulation of TP53 Expression and Degradation,7157,TP53,2,9,0.9665382047167
Parkinson Disease,R-HSA-6806003,Regulation of TP53 Expression and Degradation,207,AKT1,4,9,1.09855101945582
Parkinson Disease,R-HSA-6806003,Regulation of TP53 Expression and Degradation,1029,CDKN2A,3,9,1.03258327535265
Parkinson Disease,R-HSA-6807070,PTEN Regulation,7157,TP53,2,9,0.9665382047167
Parkinson Disease,R-HSA-6807070,PTEN Regulation,207,AKT1,4,9,1.09855101945582
Parkinson Disease,R-HSA-6807070,PTEN Regulation,5728,PTEN,2,9,1.14320209941617
Parkinson Disease,R-HSA-6807070,PTEN Regulation,5698,PSMB9,1,9,1.07874883286648
Parkinson Disease,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",2099,ESR1,3,12,0.919638509748268
Parkinson Disease,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",2100,ESR2,3,12,0.970898516778605
Parkinson Disease,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",207,AKT1,4,12,1.09855101945582
Parkinson Disease,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",2064,ERBB2,1,12,1.06781191478096
Parkinson Disease,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",5293,PIK3CD,1,12,1.01772010884646
Parkinson Disease,R-HSA-69231,Cyclin D associated events in G1,1029,CDKN2A,3,3,1.03258327535265
Parkinson Disease,R-HSA-69236,G1 Phase,1029,CDKN2A,3,3,1.03258327535265
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,7054,TH,3,29,1.02367045177948
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,3176,HNMT,1,29,1.00544025397526
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,2747,GLUD2,1,29,0.963998109494358
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,7965,AIMP2,1,29,1.14303161512282
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,10295,BCKDK,1,29,1.2095961347664
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,1621,DBH,7,29,1.06471838390114
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,56922,MCCC1,7,29,1.14303161512282
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,5698,PSMB9,1,29,1.07874883286648
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,4548,MTR,1,29,1.36293781918634
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,3921,RPSA,1,29,1.28399262329373
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,6470,SHMT1,1,29,1.36293781918634
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,4552,MTRR,3,29,4.82449009324009
Parkinson Disease,R-HSA-71291,Metabolism of amino acids and derivatives,5860,QDPR,1,29,1.35065674190659
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,2099,ESR1,3,53,0.919638509748268
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,2100,ESR2,3,53,0.970898516778605
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,7421,VDR,8,53,0.94491016063905
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,7157,TP53,2,53,0.9665382047167
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,207,AKT1,4,53,1.09855101945582
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,847,CAT,1,53,1.00426285143208
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,1029,CDKN2A,3,53,1.03258327535265
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,3569,IL6,1,53,1.01028726548962
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,7422,VEGFA,3,53,1.10101621893518
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,6720,SREBF1,1,53,0.84912260856564
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,4929,NR4A2,2,53,0.882065160170151
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,5728,PTEN,2,53,1.14320209941617
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,6256,RXRA,1,53,0.881231576462862
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,2064,ERBB2,1,53,1.06781191478096
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,2932,GSK3B,3,53,1.21038002111828
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,627,BDNF,6,53,1.03978512208791
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,1436,CSF1R,1,53,1.50355737994068
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,8851,CDK5R1,1,53,1.09149113016363
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,6648,SOD2,3,53,1.18807515720287
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,348,APOE,1,53,0.982336332604342
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,5698,PSMB9,1,53,1.07874883286648
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,2903,GRIN2A,1,53,0.760140327008044
Parkinson Disease,R-HSA-73857,RNA Polymerase II Transcription,1121,CHM,1,53,1.41859037448125
Parkinson Disease,R-HSA-73887,Death Receptor Signaling,836,CASP3,1,9,1.02209051768026
Parkinson Disease,R-HSA-73887,Death Receptor Signaling,5664,PSEN2,1,9,1
Parkinson Disease,R-HSA-73887,Death Receptor Signaling,84894,LINGO1,2,9,0.72922052537041
Parkinson Disease,R-HSA-73887,Death Receptor Signaling,4804,NGFR,2,9,0.894546028876874
Parkinson Disease,R-HSA-73887,Death Receptor Signaling,23263,MCF2L,1,9,1.17878942910189
Parkinson Disease,R-HSA-73887,Death Receptor Signaling,10133,OPTN,1,9,1.36293781918634
Parkinson Disease,R-HSA-73887,Death Receptor Signaling,83464,APH1B,1,9,4.82449009324009
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),2099,ESR1,3,58,0.919638509748268
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),2100,ESR2,3,58,0.970898516778605
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),7421,VDR,8,58,0.94491016063905
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),7157,TP53,2,58,0.9665382047167
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),207,AKT1,4,58,1.09855101945582
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),847,CAT,1,58,1.00426285143208
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),1029,CDKN2A,3,58,1.03258327535265
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),3569,IL6,1,58,1.01028726548962
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),7422,VEGFA,3,58,1.10101621893518
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),6720,SREBF1,1,58,0.84912260856564
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),4929,NR4A2,2,58,0.882065160170151
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),5728,PTEN,2,58,1.14320209941617
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),6256,RXRA,1,58,0.881231576462862
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),283,ANG,2,58,1.16490942821208
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),1789,DNMT3B,3,58,1.23428573587091
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),2064,ERBB2,1,58,1.06781191478096
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),2932,GSK3B,3,58,1.21038002111828
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),627,BDNF,6,58,1.03978512208791
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),1436,CSF1R,1,58,1.50355737994068
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),6648,SOD2,3,58,1.18807515720287
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),7019,TFAM,1,58,1.29985557881282
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),348,APOE,1,58,0.982336332604342
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),5698,PSMB9,1,58,1.07874883286648
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),2903,GRIN2A,1,58,0.760140327008044
Parkinson Disease,R-HSA-74160,Gene expression (Transcription),1121,CHM,1,58,1.41859037448125
Parkinson Disease,R-HSA-74751,Insulin receptor signalling cascade,54106,TLR9,2,2,1.06857934361886
Parkinson Disease,R-HSA-75153,Apoptotic execution phase,836,CASP3,1,43,1.02209051768026
Parkinson Disease,R-HSA-75153,Apoptotic execution phase,4000,LMNA,1,43,1.11341105448761
Parkinson Disease,R-HSA-75153,Apoptotic execution phase,10059,DNM1L,1,43,1.27655740988918
Parkinson Disease,R-HSA-75153,Apoptotic execution phase,4137,MAPT,40,43,1.80425644481305
Parkinson Disease,R-HSA-75893,TNF signaling,10133,OPTN,1,1,1.36293781918634
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",3479,IGF1,1,24,0.948412021164069
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",207,AKT1,4,24,1.09855101945582
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",351,APP,5,24,1.02566287822787
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",6647,SOD1,3,24,1.14778587361181
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",7422,VEGFA,3,24,1.10101621893518
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",948,CD36,1,24,1.07610615272826
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",335,APOA1,1,24,1.09249183913904
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",10184,LHFPL2,1,24,0.995555555555556
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",2,A2M,2,24,1.2267748227327
Parkinson Disease,R-HSA-76002,"Platelet activation, signaling and aggregation",1191,CLU,1,24,1.55526539945415
